id,licenseNumber,licenseStatus,licenseTerm,licenseType,licenseDesignation,issueDate,expirationDate,licenseStatusDate,businessLegalName,businessDbaName,businessOwnerName,businessStructure,activity,premiseStreetAddress,premiseCity,premiseState,premiseCounty,premiseZipCode,businessEmail,businessPhone,parcelNumber,PremiseLatitude,PremiseLongitude
7704,C10-0001438-LIC,Surrendered,Annual,Commercial -  Retailer,Adult-Use and Medicinal,03/20/2024 00:00:00,03/20/2026 00:00:00,,Culture Of Red Bluff Corp.,Red Bluff Express,"Ashley  Papzian, Devon Julian, Julie Le, Thomas Cologna, Thomas Sheridan",Corporation,Data Not Available,"10 Gilmore Rd, Suite B",Red Bluff,CA,Tehama,96080,Licensing@mwgholdings.Com,(714) 657-9628,Data Not Available,40.179084,-122.227227
7705,C10-0001439-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,03/26/2024 00:00:00,03/26/2027 00:00:00,,Cosdlm1. LLC,HiKei Cannabis,Aaron Magagna,Limited Liability Company,Data Not Available,8939 La Mesa Blvd,La Mesa,CA,San Diego,91942,Amaaronmagagna@gmail.Com,(619) 405-0298,Data Not Available,32.774691,-117.004227
7706,C10-0001440-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,04/05/2024 00:00:00,04/05/2027 00:00:00,,"Vmk, Inc.",Purple Lotus,"Daniel Georgatos, Jaine Krishnamachari, Mathew Krishnamachari, Sara Krishnamachari",Corporation,Data Not Available,66 W Santa Clara St,San Jose,CA,Santa Clara,95113,Dangeorgatos@gmail.Com,(408) 456-0420,Data Not Available,37.336656,-121.889044
5917,C10-0001441-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,04/10/2024 00:00:00,04/10/2027 00:00:00,,Rd X Catalyst Baldwin Park LLC,HIGHER GROUND - BALDWIN PARK,"DAMIAN MARTIN, DARRIN OGANESIAN, Elliot Lewis, RYAN OGANESIAN",Limited Liability Company,Data Not Available,13467 Dalewood St,Baldwin Park,CA,Los Angeles,91706,Elliotlewis6700@catalystcannabis.Co,(562) 370-3780,Data Not Available,34.066715,-117.98192
5918,C10-0001442-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,04/10/2024 00:00:00,04/10/2027 00:00:00,,1784 Shaw Retail LLC,Embarc,"Dustin Moore, Lauren Carpenter",Limited Liability Company,Data Not Available,1784 W Shaw Ave,Fresno,CA,Fresno,93711,Licensing@goembarc.Com,(916) 573-2448,Data Not Available,36.8087,-119.825936
5919,C10-0001443-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,04/12/2024 00:00:00,04/12/2027 00:00:00,,"Caliva Camisj2, Inc.",Deli by Caliva San Jose,"Greg Gamet, James Kim, Laurie Holcomb, Marshall Minor, Richard Ormond, Tak Sato",Corporation,Data Not Available,92 Pullman Way,San Jose,CA,Santa Clara,95111,Licensing@theparent.Co,(408) 440-2362,Data Not Available,37.290132,-121.849496
5920,C10-0001444-LIC,Expired,Annual,Commercial -  Retailer,Adult-Use and Medicinal,04/12/2024 00:00:00,04/12/2026 00:00:00,,Seedstar,Seedstar Cannabis,"Daniel Kang, Darlene Azimi, Lilibeth Rodriguez Marrugo, Mariam Azimi",Corporation,Data Not Available,5711 Florin Perkins Rd,Sacramento,CA,Sacramento,95828,Beth@theseedstar.Com,(530) 921-4887,Data Not Available,38.522979,-121.389819
5921,C10-0001445-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,04/16/2024 00:00:00,04/16/2027 00:00:00,,"Dkhwy111, Inc.",Desert Kush,"John Ramistella, Nicholas Kacha",Corporation,Data Not Available,67455 E Palm Canyon Dr,Cathedral CTY,CA,Riverside,92234,John@desertkush.Com,(831) 236-6646,Data Not Available,33.789905,-116.485283
5922,C10-0001446-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,04/18/2024 00:00:00,04/18/2027 00:00:00,,"Naparc, Inc. [Equity Retailer]",SPARC [Equity Retailer],"Emily Paxhia, Joseph Pearson",Corporation,Data Not Available,1726 Tanen St,Napa,CA,Napa,94559,Compliance@sparcsf.Org,(707) 584-6923,Data Not Available,38.306312,-122.285754
5923,C10-0001447-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,04/18/2024 00:00:00,04/18/2027 00:00:00,,Responsible And Compliant Retail Madera LLC,Embarc Madera,"Dustin Moore, Kevin  Schmidt, Lauren Carpenter",Limited Liability Company,Data Not Available,530 E Yosemite Ave,Madera,CA,Madera,93638,Licensing@goembarc.Com,(916) 573-2448,Data Not Available,36.9650118,-120.05427
5924,C10-0001448-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,04/25/2024 00:00:00,04/25/2027 00:00:00,,Packs Oc Opco LLC,PACKS,"Anthony DeSimone, Jeffrey DaPra, Kelly Khuu, Kristopher Luu",Limited Liability Company,Data Not Available,"2840 Croddy Way, Unit A",Santa Ana,CA,Orange,92704,Kris@packsglobal.Com,(626) 780-8473,Data Not Available,33.709477,-117.922039
5925,C10-0001449-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,04/29/2024 00:00:00,04/29/2026 00:00:00,,"Milkman, LLC",SLOCAL Roots GB,"Austen Connella, Joe Simonin, Tom McAuley",Limited Liability Company,Data Not Available,923 Huber St,Grover Beach,CA,San Luis Obispo,93433,Slocalroots@gmail.Com,(415) 837-3957,Data Not Available,35.113003,-120.621894
5926,C10-0001450-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/01/2024 00:00:00,05/01/2026 00:00:00,,The Pacific Pipeline Corp.,Portola Pipeline,"Brendan Hallinan, Jesse Henry",Corporation,Data Not Available,2490 San Bruno Ave,San Francisco,CA,San Francisco,94134,Jesse.Bsf@protonmail.Com,(415) 986-9387,Data Not Available,37.730199,-122.404946
5927,C10-0001451-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/06/2024 00:00:00,05/06/2026 00:00:00,,Slocal Management LLC,ROOT ONE,"Adam Laurent, Austen Connella",Limited Liability Company,Data Not Available,928 Guadalupe St,Guadalupe,CA,Santa Barbara,93434,Slocalroots@gmail.Com,(415) 837-3957,Data Not Available,34.9706396,-120.5726092
5928,C10-0001452-LIC,Active,Annual,Commercial -  Retailer,Adult-Use,05/06/2024 00:00:00,05/06/2026 00:00:00,,Perfect Prime 9 LLC,STIIIZY LYNWOOD 2,"Chaudhry Ali, Isaac Kim, James Kim, Javier  Barajas, Tak Sato, Vivian Khong",Limited Liability Company,Data Not Available,11330 Atlantic Ave,Lynwood,CA,Los Angeles,90262,Javierbgjb@hotmail.Com,(310) 261-0357,Data Not Available,33.9222078,-118.186992
5929,C10-0001453-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/07/2024 00:00:00,05/07/2027 00:00:00,,Tat Lw LLC,The Artist Tree,Avi Kahan,Limited Liability Company,Data Not Available,24902 Moulton Pkwy,Laguna Woods,CA,Orange,92637,Avi@theartisttree.Com,(310) 922-3502,Data Not Available,33.600433,-117.716386
5930,C10-0001454-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/09/2024 00:00:00,05/09/2026 00:00:00,,Jr Artesia LLC,Jaderoom Artesia,"Chun Wai Tommy Ngan, Jay Solanki, Rishi Desai",Limited Liability Company,Data Not Available,17311 Pioneer Blvd,Artesia,CA,Los Angeles,90701,Tommy@jaderoom.Com,(310) 926-6709,Data Not Available,33.873732,-118.082581
5931,C10-0001455-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/22/2024 00:00:00,05/22/2026 00:00:00,,Harvest Of Santa Monica,Data Not Available,"Sam Dabbas, Taylor Megdal",Limited Liability Company,Data Not Available,1418 Wilshire Blvd,Santa Monica,CA,Los Angeles,90403,Dabbssam@yahoo.Com,(310) 721-9113,Data Not Available,34.026982,-118.488251
5932,C10-0001456-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/25/2024 00:00:00,05/25/2026 00:00:00,,Green Rush LLC,Green Rush Cannabis Co.,"Michael Benson, Tashina Benson",Limited Liability Company,Data Not Available,2742 Broadway,Eureka,CA,Humboldt,95501,Ceo@goldrushcoffee.Com,(707) 616-1469,Data Not Available,40.783347,-124.183881
5933,C10-0001457-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/30/2024 00:00:00,05/30/2026 00:00:00,,"Paradise West, Inc.",Club W,"Angilbert Sarkis, Michael O'Leary",Corporation,Data Not Available,408 Paradise Rd,Modesto,CA,Stanislaus,95351,Bert@thepremier.Group,(209) 996-5959,Data Not Available,37.627167,-121.012194
5934,C10-0001458-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/03/2024 00:00:00,06/03/2026 00:00:00,,Catalyst - Lancaster LLC,CATALYST - LANCASTER,"Damian Martin, Elliot Lewis",Limited Liability Company,Data Not Available,42020 4th St E,Lancaster,CA,Los Angeles,93535,Elliotlewis6700@catalystcannabis.Co,(562) 370-3780,Data Not Available,34.646215,-118.122742
5935,C10-0001459-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/17/2024 00:00:00,06/17/2026 00:00:00,,99 High Tide - Oxnard,99 High Tide,"Sam Boyer, Yvonne  Green",Limited Liability Company,Data Not Available,138 A St S,Oxnard,CA,Ventura,93030,Sam99htc@gmail.Com,(310) 924-5968,Data Not Available,34.202188,-119.178217
5936,C10-0001460-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/28/2024 00:00:00,06/28/2026 00:00:00,,Rznhead Inc.,BACKPACK BOYZ SAN BERNARDINO,Edvin Mailyan,Corporation,Data Not Available,1090 S Arrowhead Ave,SN Bernrdno,CA,San Bernardino,92408,Edvin818@gmail.Com,(818) 384-9021,Data Not Available,34.081676,-117.289861
5937,C10-0001461-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/03/2024 00:00:00,07/03/2026 00:00:00,,"The Nordhoff Company, LLC [Equity Retailer]",Off the Charts [Equity Retailer],"Darryl Allen, Norman Yousif",Limited Liability Company,Data Not Available,4515 York Blvd,Los Angeles,CA,Los Angeles,90041,Normanyousif11@gmail.Com,(619) 955-9433,Data Not Available,34.12397104,-118.22511696
5938,C10-0001462-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/03/2024 00:00:00,07/03/2026 00:00:00,,Js Reserve [Equity Retailer],Nela Rd [Equity Retailer],Johnny Sayegh,Corporation,Data Not Available,1870 Vermont Ave,Los Angeles,CA,Los Angeles,90027,Info@nelard.Com,(213) 493-5887,Data Not Available,34.105102,-118.291601
5509,C10-0001463-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/04/2024 00:00:00,07/04/2026 00:00:00,,My420 LLC [Equity Retailer],My420 [Equity Retailer],"Ara  Khurshudyan, Michael  Kasaboski, Sarkis Dovlatyan",Limited Liability Company,Data Not Available,7566 Winnetka Ave,Winnetka,CA,Los Angeles,91306,My420LLC@gmail.Com,(310) 775-7260,Data Not Available,34.207915,-118.570792
5510,C10-0001464-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/08/2024 00:00:00,07/08/2026 00:00:00,,Bon Voiage [Equity Retailer],Gradus Hollywood [Equity Retailer],"Gagik Sargsyan, Lusine Navasardyan",Corporation,Data Not Available,6521 W Hollywood Blvd,Los Angeles,CA,Los Angeles,90028,Lusogog1@yahoo.Com,(818) 919-3964,Data Not Available,34.10192913568766,-118.33173350308189
5511,C10-0001465-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/08/2024 00:00:00,07/08/2026 00:00:00,,Asseraf Holdings LLC,Green Label RX,"Jason McKnight, Michael Asseraf",Limited Liability Company,Data Not Available,20924 Vanowen St,Canoga Park,CA,Los Angeles,91303,Info@asserafholdings.Com,(909) 680-9419,Data Not Available,34.193395,-118.589393
5512,C10-0001466-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/12/2024 00:00:00,07/12/2026 00:00:00,,Ccwat LLC,Data Not Available,"Bradford Palmer, Grant Palmer",Limited Liability Company,Data Not Available,274 Kearney St,Watsonville,CA,Santa Cruz,95076,Cruz89@aol.Com,(831) 420-3227,Data Not Available,36.908295,-121.767256
5513,C10-0001467-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/12/2024 00:00:00,07/12/2026 00:00:00,,Otc Artesia LLC,Off the Charts,"Norman Yousif, Sean Maddocks",Limited Liability Company,Data Not Available,"17127 Pioneer Blvd, Suite A",Artesia,CA,Los Angeles,90701,Maddocks@greencp.Com,(949) 291-0587,Data Not Available,33.874761,-118.082894
5514,C10-0001468-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/15/2024 00:00:00,07/15/2026 00:00:00,,465 Retail LLC,SOLFUL,"Eli Melrod, Jeffrey Ubben, Laura Ubben, Richard McNally, THEODORE UBBEN",Limited Liability Company,Data Not Available,465 Healdsburg Ave,Healdsburg,CA,Sonoma,95448,Eli@solful.Com,(415) 794-3363,Data Not Available,38.614143,-122.872137
5515,C10-0001469-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/15/2024 00:00:00,07/15/2026 00:00:00,,Tat Hawthorne LLC,The Artist Tree,"Avi Kahan, Mitchell Kahan",Limited Liability Company,Data Not Available,4756 W Imperial Hwy,Inglewood,CA,Los Angeles,90304,Avi@theartisttree.Com,(310) 922-3502,Data Not Available,33.930701,-118.360936
5516,C10-0001470-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/16/2024 00:00:00,07/16/2026 00:00:00,,Bishop Boyz LLC,Bishop Boyz LLC,"Alexis Foss, Annie Bishop",Limited Liability Company,Data Not Available,7503 Laurel Canyon Blvd,N Hollywood,CA,Los Angeles,91605,Bishop1623@gmail.Com,(310) 893-4856,Data Not Available,34.2071461,-118.3968258
5517,C10-0001471-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/18/2024 00:00:00,07/18/2026 00:00:00,,Nicholas Pringle [Equity Retailer],Off the Charts [Equity Retailer],Nicholas Pringle,Sole Proprietorship,Data Not Available,"13741 Foothill Blvd, Suite 160",Sylmar,CA,Los Angeles,91342,Nick.Pringle@yahoo.Com,(805) 433-2219,Data Not Available,34.310058,-118.432365
5518,C10-0001472-LIC,Expired,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/24/2024 00:00:00,07/24/2025 00:00:00,,7030 Holdings LLC [Equity Retailer],GiGi Canna [Equity Retailer],"Henry Saakjan, Laura Harutyunyan",Limited Liability Company,Data Not Available,13865 Saticoy St,Panorama City,CA,Los Angeles,91402,Lm.Stone@sbcglobal.Net,(818) 292-0218,Data Not Available,34.2103105,-118.4353895
5519,C10-0001473-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/30/2024 00:00:00,07/30/2026 00:00:00,,Dc Eden,Clarkies,"Clark Worswick, Rachel Worswick",Corporation,Data Not Available,"3525 Redwood Dr, Suite A",Redway,CA,Humboldt,95560,Mrbullys@aol.Com,(916) 719-9089,Data Not Available,40.121729,-123.824101
5520,C10-0001474-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,08/07/2024 00:00:00,08/07/2026 00:00:00,,Sf Mission Critical LLC,Oakfruitland,"Linzi Liu, Ricardo Richey, Wenqing Zhang",Limited Liability Company,Data Not Available,3431 19th St,San Francisco,CA,San Francisco,94110,Linzi@oakfruitland.Com,(909) 662-7922,Data Not Available,37.760044,-122.419848
5521,C10-0001475-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,08/21/2024 00:00:00,08/21/2026 00:00:00,,Otc Mcfarland LLC,Off the Charts,Norman Yousif,Limited Liability Company,Data Not Available,981 Frontage Rd,MC Farland,CA,Kern,93250,Maddocks@greencp.Com,(949) 291-0587,Data Not Available,35.66226043,-119.22383461
5522,C10-0001476-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,08/21/2024 00:00:00,08/21/2026 00:00:00,,Ccsal LLC,CCSAL LLC,"Bradford Palmer, Grant Palmer",Limited Liability Company,Data Not Available,1228 Main St,Salinas,CA,Monterey,93901,Cruz89@aol.Com,(831) 420-3227,Data Not Available,36.657111,-121.660438
5523,C10-0001477-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,08/22/2024 00:00:00,08/22/2026 00:00:00,,"P 22 Co, LLC",Brentwood Greens,"Akash Patel, Aram Homampour, Douglas Samuels, Flora Rahmani, George  Kayekjian",Limited Liability Company,Data Not Available,11906 Wilshire Blvd,Los Angeles,CA,Los Angeles,90025,Aram@irecoverift.Com,(213) 503-2726,Data Not Available,34.046263,-118.464452
5524,C10-0001478-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,08/29/2024 00:00:00,08/29/2026 00:00:00,,Ash's Third LLC,Off the Charts,"Norman Yousif, Sean Maddocks",Limited Liability Company,Data Not Available,875 Airway Pl,Hemet,CA,Riverside,92545,Normanyousif11@gmail.Com,(619) 955-9433,Data Not Available,33.733928,-117.013798
5525,C10-0001479-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,09/03/2024 00:00:00,09/03/2026 00:00:00,,"Hs Fontana Retail, LLC",High Season,James Previti,Limited Liability Company,Data Not Available,"11275 Sierra Ave, Suite 3e",Fontana,CA,San Bernardino,92337,Complaince@shophighseason.Com,(909) 292-6723,Data Not Available,34.049009,-117.433796
5526,C10-0001480-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,09/05/2024 00:00:00,09/05/2026 00:00:00,,Ltsa Group LLC,Mr Nice Guy Marijuana Cannabis Dispensary Santa Ana,Long Truong,Limited Liability Company,Data Not Available,730 Dyer Rd,Santa Ana,CA,Orange,92705,LtsagroupLLC@gmail.Com,(949) 331-3737,Data Not Available,33.707251,-117.855455
5527,C10-0001481-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,09/07/2024 00:00:00,09/07/2026 00:00:00,,3185 Mission LLC [Equity Retailer],3185 MISSION LLC [Equity Retailer],"Brett Todoroff, Shantell Ledbetter",Limited Liability Company,Data Not Available,3185 Mission St,San Francisco,CA,San Francisco,94110,Brett4kicks@gmail.Com,(925) 872-1469,Data Not Available,37.745886,-122.41939
5528,C10-0001482-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,09/10/2024 00:00:00,09/10/2026 00:00:00,,St George Consulting Enterprise [Equity Retailer],GEEZZ DISPENSARY [Equity Retailer],George Ibrahim,Corporation,Data Not Available,"11600 Bartlett Ave, Suite 1",Adelanto,CA,San Bernardino,92301,Colespharmacy@gmail.Com,(949) 232-4215,Data Not Available,34.579629,-117.411735
5529,C10-0001483-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,09/10/2024 00:00:00,09/10/2026 00:00:00,,Highway 132 Inc,The Highway on 132,Ashur Peyour,Corporation,Data Not Available,12150 Yosemite Blvd,Waterford,CA,Stanislaus,95386,Ninef@truleaf.Com,(209) 485-8951,Data Not Available,37.6375133,-120.7677317
5530,C10-0001484-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,09/13/2024 00:00:00,09/13/2026 00:00:00,,Ohana Growers,Ohana Cannabis,"Lilibeth (Beth) Rodriguez Marrugo, Mariam Azimi, Nasser Azimi, Ron Leggett",Corporation,Data Not Available,3838 Grand Ave,Oakland,CA,Alameda,94610,Nazimi@teranomic.Com,(916) 757-4892,Data Not Available,37.81786,-122.244595
5531,C10-0001485-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,09/16/2024 00:00:00,09/16/2026 00:00:00,,"Berryessa Holdings, LLC",The Hook,"Bryce Berryessa, Kyle Giorchino",Limited Liability Company,Data Not Available,"2175 41st Ave, Suite A",Capitola,CA,Santa Cruz,95010,Bryce@hookoutlet.Com,(831) 818-2956,Data Not Available,36.980405,-121.965483
6137,C10-0001486-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,09/16/2024 00:00:00,09/16/2026 00:00:00,,Kgbb,The Hook Santa Cruz,"Bryce Berryessa, Kyle  Giorchino",Corporation,Data Not Available,1129 Mission St,Santa Cruz,CA,Santa Cruz,95060,Whit@mjadmin.Com,(323) 595-9169,Data Not Available,36.969712,-122.036893
5795,C10-0001487-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,09/17/2024 00:00:00,09/17/2026 00:00:00,,Hovhan Vahan,KUSH KORNER II,Hovhanes Vahanian,Corporation,Data Not Available,5143 Alhambra Ave,Los Angeles,CA,Los Angeles,90032,Kushkornerii@yahoo.Com,(310) 801-0855,Data Not Available,34.072558,-118.173922
5796,C10-0001488-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,09/17/2024 00:00:00,09/17/2026 00:00:00,,"Cv Mchenry, Inc","CV McHenry, INC","Rajwinder Bal, Shaninder Bal",Corporation,Data Not Available,4213 Mchenry Ave,Modesto,CA,Stanislaus,95356,Bal.Shan32@gmail.Com,(209) 872-1061,Data Not Available,37.700457,-120.995365
5797,C10-0001489-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,09/23/2024 00:00:00,09/23/2026 00:00:00,,Otc Indio LLC,Off the Charts,"Norman Yousif, Sean Maddocks",Limited Liability Company,Data Not Available,"82632 Us Highway 111, Suite 2 & 3",Indio,CA,Riverside,92201,Maddocks@greencp.Com,(949) 291-0587,Data Not Available,33.715409,-116.222405
5798,C10-0001490-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,04/07/2025 00:00:00,09/24/2026 00:00:00,,Beyond Rooted 559 LLC [Equity Retailer],Beyond Rooted 559 LLC [Equity Retailer],"Isaac Fonseca, Nathan Perez",Limited Liability Company,Data Not Available,845 E Belmont Ave,Fresno,CA,Fresno,93701,Isaac@g7farmz.Com,(559) 790-7187,Data Not Available,36.750594,-119.800676
5799,C10-0001491-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,09/27/2024 00:00:00,09/27/2026 00:00:00,,"Jn Development, Inc.",Haze,"Joshua Santaga, Nathan Lessard",Corporation,Data Not Available,2436 Almaden Rd,San Jose,CA,Santa Clara,95125,Josh@haze420.Com,(408) 266-4293,Data Not Available,37.289716,-121.880922
5800,C10-0001492-LIC,Active,Annual,Commercial -  Retailer,Adult-Use,10/03/2024 00:00:00,10/03/2026 00:00:00,,"Higher Purpose Collective Daly City, LLC",Nectar,"Jeremy Pratt, Michael Olson",Limited Liability Company,Data Not Available,2468 Junipero Serra Blvd,Daly City,CA,San Mateo,94015,Ca.Applications@nectarmarkets.Com,(503) 729-4891,Data Not Available,37.691682,-122.471394
5801,C10-0001493-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,10/03/2024 00:00:00,10/03/2026 00:00:00,,"Hoodrich Holdings Ethanac, LLC",Mystika,"Joshua Naggar, Rami AlAbbasi, Rumzi AlAbbasi",Limited Liability Company,Data Not Available,1763 Ethanac Rd,Perris,CA,Riverside,92570,Joshua@jdnattorney.Com,(310) 433-8971,Data Not Available,33.74300775,-117.1902886
5802,C10-0001494-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,10/08/2024 00:00:00,10/08/2026 00:00:00,,Ohana Santa Cruz LLC,Ohana Santa Cruz LLC,Nasser Azimi,Limited Liability Company,Data Not Available,1104 Ocean St,Santa Cruz,CA,Santa Cruz,95060,Nazimi@teranomic.Com,(916) 757-4892,Data Not Available,36.982305,-122.022085
5803,C10-0001495-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,10/09/2024 00:00:00,10/09/2026 00:00:00,,Shryne Indio LLC,SHRYNE INDIO LLC,"Chaundry Ali, Isaac Kim, James Kim, Tak Sato, Vivian Khong",Limited Liability Company,Data Not Available,"82900 Avenue 42, G103-G106",Indio,CA,Riverside,92203,Licensing@shrynegroup.Com,(213) 567-4201,Data Not Available,33.744614,-116.217379
5804,C10-0001496-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,04/07/2025 00:00:00,04/07/2027 00:00:00,,Avicenna Retail LLC [Equity Retailer],The Window [Equity Retailer],"Fawad Younis, John Brown",Limited Liability Company,Data Not Available,2060 Polk St,San Francisco,CA,San Francisco,94109,Avicennasungrown@gmail.Com,(415) 881-7365,Data Not Available,37.7956778,-122.4214975
5805,C10-0001497-LIC,Active,Annual,Commercial -  Retailer,Adult-Use,10/10/2024 00:00:00,10/10/2026 00:00:00,,Lower Lake Cc Limited Liability Company,Data Not Available,George Davis,Limited Liability Company,Data Not Available,16189 Main St,Lower Lake,CA,Lake,95457,Lowerlake.Ca.Dispensery@gmail.Com,(707) 349-4179,Data Not Available,38.9102233,-122.61
5806,C10-0001498-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,10/10/2024 00:00:00,10/10/2026 00:00:00,,San Bruno Responsible And Compliant Retail LLC,Embarc San Bruno,"Dustin Moore, Lauren Carpenter",Limited Liability Company,Data Not Available,120 El Camino Real,San Bruno,CA,San Mateo,94066,Licensing@goembarc.Com,(916) 573-2448,Data Not Available,37.616247,-122.406966
5807,C10-0001499-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,10/11/2024 00:00:00,10/11/2026 00:00:00,,"Goat Venture, LLC",BUZZ CANNABIS,"Besma Ibrahim, Rawa Seeman, Ray Ibrahim, Rita Hirmez, Steven  Abbo",Limited Liability Company,Data Not Available,10715 Sorrento Valley Rd,San Diego,CA,San Diego,92121,Rayibrahimcanna@gmail.Com,(619) 857-3001,Data Not Available,32.898893,-117.22043
5808,C10-0001500-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,10/11/2024 00:00:00,10/11/2026 00:00:00,,Sylmar Retailer LLC,CALL THE QUEENS,"Dwight Brown, Robert Ghazarian, Yauheniya Lis",Limited Liability Company,Data Not Available,13187 San Fernando Rd,Kagel Canyon,CA,Los Angeles,91342,Sylmarretailer@gmail.Com,(747) 257-5555,Data Not Available,34.310306,-118.474212
5809,C10-0001501-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,10/15/2024 00:00:00,10/15/2026 00:00:00,,"Sy Enterprises, Inc.",OFF THE CHARTS SAN YSIDRO,Jilette Yousif,Corporation,Data Not Available,"4575 Camino De La Plz Plz, Suite F",San Ysidro,CA,San Diego,92173,Yousifcanna@gmail.Com,(619) 271-0917,Data Not Available,32.543728,-117.036669
5810,C10-0001502-LIC,Surrendered,Annual,Commercial -  Retailer,Adult-Use and Medicinal,10/15/2024 00:00:00,10/15/2026 00:00:00,,East Clark Sb Opco LLC,Dr. Greenthumb's Orcutt,"Brandon Johnson, Daniel Firtel, Michael Kramer, Ryan Johnson, Thomas Linovitz",Limited Liability Company,Data Not Available,"1604 Clark Ave E, Bldg B",Orcutt,CA,Santa Barbara,93455,Licensing@trp.Co,(714) 448-3649,Data Not Available,34.864614,-120.401357
5811,C10-0001503-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,10/21/2024 00:00:00,10/21/2026 00:00:00,,Estd LLC,Fig & Thistle Apothecary,"Angel Davis, Michael  Hall, Nguey  Lay",Limited Liability Company,Data Not Available,429 Gough St,San Francisco,CA,San Francisco,94102,Angel@figandthistlesf.Com,(415) 535-2771,Data Not Available,37.777233,-122.423298
5812,C10-0001504-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,10/21/2024 00:00:00,10/21/2026 00:00:00,,Otc Antioch LLC,Data Not Available,Norman Yousif,Limited Liability Company,Data Not Available,300 G St,Antioch,CA,Contra Costa,94509,Maddocks@greencp.Com,(949) 291-0587,Data Not Available,38.015965,-121.814022
